iter	Passed	Remaining
1574	5540	6771
1575	5544	6768
1576	5550	6768
1577	5552	6763
1578	5555	6758
1579	5557	6752
1580	5559	6747
1581	5561	6742
1582	5565	6740
1583	5567	6734
1584	5570	6729
1585	5572	6724
1586	5574	6719
1587	5576	6714
1588	5580	6711
1589	5583	6706
1590	5585	6701
1591	5587	6696
1592	5589	6691
1593	5591	6686
1594	5594	6682
1595	5597	6677
1596	5599	6672
1597	5602	6667
1598	5604	6662
1599	5606	6657
1600	5608	6652
1601	5612	6649
1602	5615	6644
1603	5617	6639
1604	5619	6634
1605	5621	6629
1606	5623	6624
1607	5627	6621
1608	5629	6616
1609	5632	6611
1610	5634	6606
1611	5636	6601
1612	5638	6596
1613	5640	6591
1614	5644	6587
1615	5646	6582
1616	5648	6577
1617	5650	6572
1618	5652	6567
1619	5654	6562
1620	5659	6559
1621	5661	6554
1622	5663	6549
1623	5665	6544
1624	5667	6539
1625	5670	6534
1626	5672	6530
1627	5675	6526
1628	5698	6545
1629	5703	6543
1630	5708	6541
1631	5710	6536
1632	5712	6531
1633	5715	6526
1634	5717	6521
1635	5719	6516
1636	5722	6512
1637	5725	6508
1638	5727	6503
1639	5729	6498
1640	5731	6493
1641	5733	6488
1642	5738	6485
1643	5740	6481
1644	5743	6476
1645	5745	6471
1646	5747	6466
1647	5750	6462
1648	5753	6458
1649	5756	6453
1650	5758	6448
1651	5760	6444
1652	5762	6439
1653	5765	6434
1654	5768	6430
1655	5770	6425
1656	5772	6420
1657	5775	6416
1658	5777	6410
1659	5779	6406
1660	5783	6403
1661	5785	6398
1662	5788	6393
1663	5790	6388
1664	5792	6383
1665	5794	6378
1666	5799	6376
1667	5802	6372
1668	5804	6368
1669	5806	6363
1670	5809	6358
1671	5811	6353
1672	5817	6353
1673	5820	6348
1674	5823	6344
